"CITYNAME","CITYID","NAHIE","KEYNO","ADDRESS_CODE","FREQ","TYPEOFUSE","ZARFIAT","ZIRBANA","TEDADVAHED","SHAHRROSTA","MAXMASRAFSAAT"
"اردبيل ","001","001","23044970670","010100610005","C","25","25","45","1","1021","25"
"اردبيل ","001","001","23044486487","010105030000","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23044487228","010105030003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23044487749","010105030006","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23044487680","010105030005","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23045077539","010102060004","C","40","10","133","1","1021","3.7000000000000002"
"اردبيل ","001","001","23045077607","010102060005","C","40","10","133","1","1021","3.7000000000000002"
"اردبيل ","001","001","23045314014","010102050002","C","40","10","158","1","1021","4.2000000000000002"
"اردبيل ","001","001","23045077302","010102060003","C","40","10","132","1","1021","3.7000000000000002"
"اردبيل ","001","001","23045314182","010102050003","C","40","10","158","1","1021","4.2000000000000002"
"اردبيل ","001","001","23044995768","010105730005","C","30","25","30","1","1021","18.5"
"اردبيل ","001","001","23044395450","010104440001","C","40","10","125","1","1021","10"
"اردبيل ","001","001","23044395687","010104440004","C","40","10","125","1","1021","10"
"اردبيل ","001","001","23045066417","010104960004","C","40","6","100","1","1021","4"
"اردبيل ","001","001","23044486771","010105030001","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23044487160","010105030002","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23044487512","010105030004","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23047397665","010105170003","C","40","10","142","1","1021","3.7000000000000002"
"اردبيل ","001","001","23046144105","010104470002","C","40","10","140","1","1021","4"
"اردبيل ","001","001","23046144321","010104470004","C","40","10","140","1","1021","4"
"اردبيل ","001","001","23047397370","010105170001","C","40","10","142","1","1021","3.7000000000000002"
"اردبيل ","001","001","23046144037","010104470001","C","40","10","140","1","1021","4"
"اردبيل ","001","001","23046144490","010104470005","C","40","10","138","1","1021","4"
"اردبيل ","001","001","23047236890","010104970001","C","40","10","126","1","1021","3.2000000000000002"
"اردبيل ","001","001","23046814625","010104030004","C","40","10","121","1","1021","4"
"اردبيل ","001","001","23046814330","010104030001","C","40","10","121","1","1021","4"
"اردبيل ","001","001","23047237052","010104970003","C","40","10","126","1","1021","3.2000000000000002"
"اردبيل ","001","001","23047237405","010104970007","C","40","6","43","1","1021","3.5"
"اردبيل ","001","001","23046814409","010104030002","C","40","10","121","1","1021","3.7000000000000002"
"اردبيل ","001","001","23046814567","010104030003","C","40","10","121","1","1021","3.7000000000000002"
"اردبيل ","001","001","23046814793","010104030005","C","40","10","121","1","1021","4"
"اردبيل ","001","001","23046946880","010101680003","C","40","10","149","1","1021","3.7000000000000002"
"اردبيل ","001","001","23046584525","010103550005","C","40","10","130","1","1021","3.5"
"اردبيل ","001","001","23046584309","010103550004","C","40","10","130","1","1021","3.5"
"اردبيل ","001","001","23047397891","010105170005","C","40","10","190","1","1021","3.7000000000000002"
"اردبيل ","001","001","23046144263","010104470003","C","40","10","140","1","1021","4"
"اردبيل ","001","001","23047236959","010104970002","C","40","10","126","1","1021","3.2000000000000002"
"اردبيل ","001","001","23047237110","010104970004","C","40","10","126","1","1021","3.2000000000000002"
"اردبيل ","001","001","23047237289","010104970005","C","40","10","126","1","1021","3.2000000000000002"
"اردبيل ","001","001","23047237347","010104970006","C","40","10","126","1","1021","3.2000000000000002"
"اردبيل ","001","001","23046157840","010105420008","C","40","10","126","1","1021","3.2000000000000002"
"اردبيل ","001","001","23046722405","010103970007","C","20","6","110","1","1021","3"
"اردبيل ","001","001","23047397507","010105170002","C","40","10","142","1","1021","3.7000000000000002"
"اردبيل ","001","001","23047397723","010105170004","C","40","10","142","1","1021","3.7000000000000002"
"اردبيل ","001","001","23048015245","010103720002","C","40","10","130","1","1021","3.7000000000000002"
"اردبيل ","001","001","23048015471","010103720004","C","40","10","130","1","1021","3.7000000000000002"
"اردبيل ","001","001","23048015530","010103720005","C","40","10","130","1","1021","3.7000000000000002"
"اردبيل ","001","001","23048015187","010103720001","C","40","10","130","1","1021","3.7000000000000002"
"اردبيل ","001","001","23048259172","010104960005","C","20","6","73","1","1021","4"
"اردبيل ","001","001","23048015303","010103720003","C","40","10","130","1","1021","3.7000000000000002"
"اردبيل ","001","001","23048015608","010103720006","C","40","10","130","1","1021","3.7000000000000002"
"اردبيل ","001","001","23047973047","010105700001","C","40","10","138","1","1021","3.5"
"اردبيل ","001","001","23047972364","010105700005","C","40","10","138","1","1021","3.5"
"اردبيل ","001","001","23047972138","010105700006","C","40","10","138","1","1021","3.5"
"اردبيل ","001","001","23047972590","010105700004","C","40","10","138","1","1021","3.5"
"اردبيل ","001","001","23047972885","010105700003","C","40","10","138","1","1021","3.5"
"اردبيل ","001","001","23047714860","010104710001","C","40","6","115","1","1021","3.7000000000000002"
"اردبيل ","001","001","23047875920","010103700001","C","40","10","145","1","1021","3.2000000000000002"
"اردبيل ","001","001","23047876191","010103700003","C","40","10","145","1","1021","3.8999999999999999"
"اردبيل ","001","001","23047972943","010105700002","C","40","10","138","1","1021","3.5"
"اردبيل ","001","001","23047971681","010105700007","C","40","10","138","1","1021","3.5"
"اردبيل ","001","001","23047711033","010103690001","C","40","6","112","1","1021","3.7000000000000002"
"اردبيل ","001","001","23047711496","010103690004","C","40","6","112","1","1021","3.7000000000000002"
"اردبيل ","001","001","23047711554","010103690005","C","40","10","150","1","1021","4.7000000000000002"
"اردبيل ","001","001","23047876318","010103700005","C","40","10","145","1","1021","3.2000000000000002"
"اردبيل ","001","001","23048127722","010101950004","C","40","10","135","1","1021","3.5"
"اردبيل ","001","001","23048127890","010101950005","C","40","10","135","1","1021","3.5"
"اردبيل ","001","001","23048127506","010101950002","C","40","10","135","1","1021","3.5"
"اردبيل ","001","001","23048127664","010101950003","C","40","10","135","1","1021","3.5"
"اردبيل ","001","001","23048127438","010101950001","C","40","10","135","1","1021","3.5"
"اردبيل ","001","001","23048590443","010103660003","C","40","10","123","1","1021","3.2000000000000002"
"اردبيل ","001","001","23038011940","010103590005","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23048588671","010103660001","C","40","10","123","1","1021","3.2000000000000002"
"اردبيل ","001","001","23048590964","010103660006","C","40","10","123","1","1021","3.2000000000000002"
"اردبيل ","001","001","23038011713","010103590003","C","40","6","100","1","1021","6"
"اردبيل ","001","001","23048590738","010103660005","C","40","10","123","1","1021","3.2000000000000002"
"اردبيل ","001","001","23047714702","010104710002","C","40","6","115","1","1021","3.7000000000000002"
"اردبيل ","001","001","23047876250","010103700004","C","40","10","145","1","1021","3.2000000000000002"
"اردبيل ","001","001","23047770407","010103270001","C","22","40","850","1","1021","21.199999999999999"
"اردبيل ","001","001","23048590501","010103660004","C","40","10","123","1","1021","3.2000000000000002"
"اردبيل ","001","001","23038098038","010104480004","C","40","6","102","1","1021","6"
"اردبيل ","001","001","23048588808","010103660002","C","40","10","123","1","1021","3.2000000000000002"
"اردبيل ","001","001","23047876023","010103700002","C","40","10","145","1","1021","3.8999999999999999"
"اردبيل ","001","001","23047711260","010103690003","C","40","6","112","1","1021","3.7000000000000002"
"اردبيل ","001","001","23047711101","010103690002","C","40","6","112","1","1021","3.7000000000000002"
"اردبيل ","001","001","23048829146","010105210002","C","40","10","145","1","1021","4.2000000000000002"
"اردبيل ","001","001","23048829372","010105210003","C","40","10","145","1","1021","4.2000000000000002"
"اردبيل ","001","001","23048829509","010105210004","C","40","10","145","1","1021","4.2000000000000002"
"اردبيل ","001","001","23048829893","010105210005","C","40","10","145","1","1021","4.2000000000000002"
"اردبيل ","001","001","23048830009","010105210006","C","40","10","145","1","1021","4.2000000000000002"
"اردبيل ","001","001","23048830235","010105210007","C","40","10","145","1","1021","4.2000000000000002"
"اردبيل ","001","001","23048871690","010100130001","C","20","10","225","1","1021","1.3"
"اردبيل ","001","001","23048871759","010100130002","C","40","10","225","1","1021","4.9000000000000004"
"اردبيل ","001","001","23048680276","010105350003","C","40","6","100","1","1021","3.2000000000000002"
"اردبيل ","001","001","23049235744","010101660003","C","40","6","119","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049235223","010101660001","C","40","6","119","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049236074","010101660004","C","40","6","119","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049739073","010105440003","C","40","10","124","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049739426","010105440005","C","40","10","124","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049512481","010106410002","C","40","6","120","1","1021","3.2000000000000002"
"اردبيل ","001","001","23038084700","010100210002","C","40","10","133","1","1021","10"
"اردبيل ","001","001","23049739131","010105440004","C","40","10","124","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049459835","010101970005","C","40","10","180","1","1021","4.9000000000000004"
"اردبيل ","001","001","23049512834","010106410003","C","40","6","120","1","1021","3.2000000000000002"
"اردبيل ","001","001","23049841175","010103940003","C","40","6","107","1","1021","3.5"
"اردبيل ","001","001","23049459256","010100970002","C","40","10","140","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049459482","010101970003","C","40","10","140","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049459777","010100970004","C","40","10","140","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049738743","010105440002","C","40","10","124","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049840550","010103940002","C","40","6","107","1","1021","3.5"
"اردبيل ","001","001","23049235450","010101660002","C","40","6","119","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049235970","010101660005","C","40","6","119","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049839982","010103940001","C","40","6","107","1","1021","3.5"
"اردبيل ","001","001","23049863820","010106070003","C","40","10","129","1","1021","4"
"اردبيل ","001","001","23049839461","010103940010","C","40","6","107","1","1021","3.5"
"اردبيل ","001","001","23049737481","010105440006","C","40","10","124","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049738459","010105440001","C","40","10","124","1","1021","3.7000000000000002"
"اردبيل ","001","001","23049841696","010103940004","C","40","6","107","1","1021","3.5"
"اردبيل ","001","001","23049511630","010106410001","C","40","6","120","1","1021","3.2000000000000002"
